"","sc.list","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138"
"1","SP1",88.4239214211034,61.4055009868774,45.1142456230119,34.5405943051185,27.2913337719455,22.1059803552758,18.2694052522941,15.3513752467193,13.0804617486839,11.278561405753,9.82488015790038,8.63514857627963,7.64912815061448,6.82283344298637,6.12354026461935,5.52649508881896,5.01269395811244,4.56735131307352,4.17882426375725,3.83784381167984,3.53695685684414,3.27011543717098,3.03237041910505,2.81964035143825,2.6285351195334,2.45622003947509,2.30031013062184,2.15878714406991,2.02993391692157,1.91228203765362,1.80456982492048,1.70570836074659,1.61475386086748,1.53088506615484,1.45338463874266,1.38162377220474,1.31504939650659,1.25317348952811,1.19556410791108,1.14183782826838,1.09165335087782,1.04470606593931,1.00072342033843,0.959460952919959,0.92069889026555,0.884239214211034,409.479342769821,284.360654701264,208.918032025419,159.952868269461,126.382513200562,102.369835692455,84.6031699937647,71.0901636753161,60.5738672736421,52.2295080063547,45.4977047522023,39.9882170673653,35.422088474898,31.5956283001405,28.3572952056663,25.5924589231138,23.213114669491,21.1507924984412,19.3515757452656,17.772540918829,16.3791737107928,15.1434668184105,14.0425014667291,13.0573770015887,12.17239425594,11.3744261880506,10.6524282718476,9.99705426684133,9.40035222152941,8.8555221187245,8.35672128101676,7.89890707503513,7.47770896219541,7.08932380141657,6.73042969707135,6.39811473077845,6.08981770924778,5.80327866737275,5.53649733328584,5.28769812461029,5.05530052802248,4.83789393631641,4.6342161925059,4.44313522970726,4.2636333066412,4.09479342769821,87.8896018797791,61.0344457498466,44.8416336121322,34.3318757342887,27.1264203332652,21.9724004699448,18.1590086528469,15.2586114374617,13.001420396417,11.2104084030331,9.76551131997546,8.58296893357218,7.60290673700512,6.78160508331629,6.0865375263005,5.4931001174862,4.98240373468136,4.53975216321173,4.15357286766442,3.81465285936541,3.51558407519117,3.25035509910426,3.01404670369613,2.80260210075826,2.61265166111115,2.44137782999387,2.28641003849582,2.14574223339305,2.0176676280941,1.90072668425128,1.79366534448529,1.69540127082907,1.60499638202665,1.52163438157512,1.44460226626856,1.37327502937155,1.30710294288785,1.24560093367034,1.18833966846646,1.13493804080293,1.08505681333061,1.03839321691611,0.994676345402661,0.953663214841354,0.915135379839433,0.878896018797792
"2","SP2",91.3228636098847,63.4186552846422,46.5932977601453,35.6729935976112,28.1860690153965,22.8307159024712,18.8683602499762,15.8546638211605,13.5092993505747,11.6483244400363,10.1469848455427,8.9182483994028,7.89990169635681,7.04651725384913,6.32429803392554,5.70767897561779,5.17703308446058,4.71709006249404,4.31582531237641,3.96366595529014,3.65291454439539,3.37732483764367,3.13178544615517,2.91208111000908,2.71471057104295,2.53674621138569,2.37572485977848,2.2295620998507,2.09648447221958,1.9749754240892,1.86373191040581,1.76162931346228,1.66769290741207,1.58107450848138,1.50103326117496,1.42691974390445,1.35816275445992,1.29425827111515,1.23476018942516,1.17927251562351,1.12744276061586,1.0789563280941,1.03353172940114,0.990916488822534,0.950883627758067,0.913228636098847,24485.0325222479,17003.4948071166,12492.3635317591,9564.46582900307,7557.10880316292,6121.25813056197,5058.89101699336,4250.87370177914,3622.04623110175,3123.09088293978,2720.55916913865,2391.11645725077,2118.08239811833,1889.27720079073,1695.63937134681,1530.31453264049,1388.04039241768,1264.72275424834,1157.13764282835,1062.71842544479,979.401300889915,905.511557775439,839.678755906991,780.772720734945,727.854712314146,680.139792284663,636.967547404991,597.779114312692,562.099001888151,529.520599529582,499.694541270365,472.319300197683,447.133537659749,423.909842836701,402.449581233528,382.578633160123,364.143850717547,347.01009810442,331.057768013086,316.180688562085,302.284352126517,289.284410707087,277.105392963421,265.679606361196,254.946194525696,244.850325222479,87.0412951453608,60.445343850945,44.4088240537555,34.0005059161566,26.8645972670867,21.7603237863402,17.9837386663969,15.1113359627362,12.8759312345208,11.1022060134389,9.6712550161512,8.50012647903914,7.5295238015018,6.71614931677167,6.02779052253191,5.44008094658505,4.93431378375061,4.49593466659921,4.11348275734219,3.77783399068406,3.48165180581443,3.21898280863021,2.98495525189852,2.77555150335972,2.58743445735317,2.4178137540378,2.26434170513426,2.12503161975979,1.99819318515521,1.88238095037545,1.77635296215022,1.67903732919292,1.58950502456831,1.50694763063298,1.43065902605787,1.36002023664626,1.29448684035337,1.23357844593765,1.17686986405301,1.1239836666498,1.07458389068347,1.02837068933555,0.985075771224092,0.944458497671016,0.906302531709296,0.870412951453608
"3","SP3",101.107010675226,70.2132018577956,51.5852095281764,39.49492604501,31.2058674923536,25.2767526688064,20.889878238683,17.5533004644489,14.9566583839091,12.8963023820441,11.2341122972473,9.87373151125251,8.74628120027904,7.8014668730884,7.00187054537574,6.31918816720161,5.73168994757515,5.22246955967075,4.77821411508628,4.38832511611223,4.04428042700903,3.73916459597728,3.46731861026151,3.22407559551102,3.00555917583905,2.80852807431183,2.63025522047934,2.46843287781313,2.32109758207589,2.18657030006976,2.06340838112706,1.9503667182721,1.84636615550083,1.75046763634393,1.66185093154546,1.5797970418004,1.50367356744833,1.43292248689379,1.36704990096303,1.30561738991769,1.24823469969414,1.19455352877157,1.14426223036697,1.09708127902806,1.05275937812605,1.01107010675226,221.150574220436,153.576787653081,112.831925622671,86.3869430548579,68.2563500680359,55.287643555109,45.6922674009166,38.3941969132702,32.7145819852716,28.2079814056679,24.5722860244929,21.5967357637145,19.1306725104184,17.064087517009,15.3151367188668,13.8219108887773,12.5368806247413,11.4230668502291,10.4513503884894,9.59854922831754,8.84602296881745,8.1786454963179,7.58403889644843,7.05199535141697,6.57403609454329,6.14307150612323,5.75313668627565,5.39918394092862,5.07691860010184,4.78266812760459,4.51327702490686,4.26602187925224,4.03854226114748,3.82878417971669,3.63495355391907,3.45547772219431,3.28897344170786,3.13422015618532,2.99013756382418,2.85576671255729,2.73025400272143,2.61283759712235,2.50283583318737,2.39963730707939,2.30269235964636,2.21150574220436,79.5735793964303,55.2594301364099,40.5987649981787,31.0834294517306,24.5597467272933,19.8933948491076,16.4408221893451,13.8148575341025,11.771239555685,10.1496912495447,8.84150882182558,7.77085736293265,6.88352762944899,6.13993668182333,5.51063569227357,4.97334871227689,4.51097388868652,4.11020554733627,3.7605661340468,3.45371438352562,3.18294317585721,2.94280988892124,2.72886074747703,2.53742281238617,2.36544528526844,2.2103772054564,2.07007230479787,1.94271434073316,1.82675802103834,1.72088190736225,1.62395059992715,1.53498417045583,1.45313329796257,1.37765892306839,1.30791550618722,1.24333717806922,1.18342622540795,1.12774347217163,1.07590020817239,1.02755138683407,0.982389869091732,0.9401415335117,0.900561106795273,0.863428595881405,0.828546224452627,0.795735793964303
