"","Species","Mean","SD","2.5%","12.5%","25%","50%","75%","87.5%","97.5%","100%"
"SM.TR.CT_SP1","SP1",0.32616245425548,0.141272881465,0.0965147708960476,0.176631298861787,0.226763692533313,0.310717938317133,0.405639202391044,0.484618857717174,0.652429314109634,0.987543647379677
"SM.TR.CT_SP2","SP2",0.320485320643015,0.106640871909163,0.129174784779135,0.203380470578611,0.248554789764241,0.312855687069174,0.382470786345341,0.436800690985211,0.557683234967868,0.847938536999598
"SM.TR.CT_SP3","SP3",0.743558566222326,0.140514670423348,0.412257702927101,0.57530312462677,0.654340499457182,0.766795995033334,0.854287146268694,0.888948403208702,0.947287820485843,0.980637641912847
